4K,#genre#
河南卫视,http://home.wscxy.fun:30100/udp/233.18.204.105:5140
黑龙江卫视,http://home.wscxy.fun:30100/udp/233.18.204.90:5140
湖北卫视,http://home.wscxy.fun:30100/udp/233.18.204.92:5140
湖南卫视,http://home.wscxy.fun:30100/udp/233.18.204.86:5140
吉林卫视,http://home.wscxy.fun:30100/udp/233.18.204.108:5140
江苏卫视,http://home.wscxy.fun:30100/udp/233.18.204.85:5140
江西卫视,http://home.wscxy.fun:30100/udp/233.18.204.95:5140
辽宁卫视,http://home.wscxy.fun:30100/udp/233.18.204.96:5140
海南卫视,http://home.wscxy.fun:30100/udp/233.18.204.102:5140
内蒙古卫视,http://home.wscxy.fun:30100/udp/233.18.204.217:5140
宁夏卫视,http://home.wscxy.fun:30100/udp/233.18.204.230:5140
青海卫视,http://home.wscxy.fun:30100/udp/233.18.204.112:5140
三沙卫视,http://home.wscxy.fun:30100/udp/233.18.204.172:5140
山东卫视,http://home.wscxy.fun:30100/udp/233.18.204.91:5140
山西卫视,http://home.wscxy.fun:30100/udp/233.18.204.211:5140
陕西卫视,http://home.wscxy.fun:30100/udp/233.18.204.223:5140
深圳卫视,http://home.wscxy.fun:30100/udp/233.18.204.89:5140
四川卫视,http://home.wscxy.fun:30100/udp/233.18.204.99:5140
天津卫视,http://home.wscxy.fun:30100/udp/233.18.204.97:5140
西藏卫视,http://home.wscxy.fun:30100/udp/233.18.204.222:5140
新疆卫视,http://home.wscxy.fun:30100/udp/233.18.204.220:5140
云南卫视,http://home.wscxy.fun:30100/udp/233.18.204.106:5140
浙江卫视,http://home.wscxy.fun:30100/udp/233.18.204.84:5140
重庆卫视,http://home.wscxy.fun:30100/udp/233.18.204.100:5140

香港频道,#genre#
凤凰资讯,http://43.152.224.209/qctv.fengshows.cn/live/0701pin72.flv
凤凰中文,http://43.152.224.209/qctv.fengshows.cn/live/0701pcc72.flv
凤凰香港,http://43.152.224.209/qctv.fengshows.cn/live/0701phk72.flv
凤凰资讯,https://iptv.852851.xyz/ch/760ba15d1f66242bafcc850c92f3f60e/master.m3u8
凤凰中文,https://iptv.852851.xyz/ch/b10f1a92a9e4876471425f3f287304fa/master.m3u8
凤凰香港,https://iptv.852851.xyz/ch/1183bed3a5b7e98e94e1ca51f890a1bb/master.m3u8
凤凰资讯,http://122.100.242.52:12179/stream/channelid/243171039?profile=pass
凤凰中文,http://122.100.242.52:12179/stream/channelid/1801150098?profile=pass
凤凰香港,http://122.100.242.52:12179/stream/channelid/1781676223?profile=pass
TVB无线新闻,http://122.100.242.52:12179/stream/channelid/1803382046?profile=pass
TVB无线新闻,http://67.220.71.199:2347/livehttpplay?channel_id=20123
TVB无线新闻,http://67.220.71.199:2347/livehttpplay?channel_id=30024
TVB无线新闻,https://iptv.852851.xyz/ch/6be62e159f4a470cce4593fc6a780cd5/master.m3u8
TVB明珠,http://122.100.242.52:12179/stream/channelid/2051586642?profile=pass
TVB明珠,http://67.220.71.199:2347/livehttpplay?channel_id=20125
TVB明珠,http://67.220.71.199:2347/livehttpplay?channel_id=30026
TVB明珠,https://o11.163189.xyz/stream/tvb/mzt/
HOY76,https://iptv.852851.xyz/ch/6d72308eed709c8c883fe93daebddd95/master.m3u8
HOY77,http://67.220.71.199:2347/livehttpplay?channel_id=20152
HOY78,https://iptv.852851.xyz/ch/f87fbca6f344f30626f5913f801b13a2/master.m3u8
Nick Jr.,https://iptv.852851.xyz/ch/7378138d7df213f3e16411960dbd2322/master.m3u8
Nickelodeon,https://iptv.852851.xyz/ch/c86c29b2edfc72379273947448977aee/master.m3u8
Now Sports 1 4K,https://iptv.852851.xyz/ch/66ad11c44eca88e44105038a9e199147/master.m3u8
Now Sports 1,https://iptv.852851.xyz/ch/096e1c2a9bfda6fb968c05e6312110a9/master.m3u8
Now Sports 641,https://iptv.852851.xyz/ch/da539034d579bba63d6502d4c996683b/master.m3u8
Now爆谷,https://iptv.852851.xyz/ch/68527adcbbc4f6f0c815314a24d71aaf/master.m3u8
Now新闻,https://iptv.852851.xyz/ch/7706bf435bcea7af3d335d8482a8a844/master.m3u8
Now星影,https://iptv.852851.xyz/ch/d435662d54b451d96cdb1bc534b4de82/master.m3u8
Now直播,https://iptv.852851.xyz/ch/0772672454f35d2525b52125814a2287/master.m3u8
PopC,https://iptv.852851.xyz/ch/daeefde9dc8798b55bca340479357ebf/master.m3u8
RTHK31,http://67.220.71.199:2347/livehttpplay?channel_id=20203
RTHK31,http://67.220.71.199:2347/livehttpplay?channel_id=30066
RTHK32,http://67.220.71.199:2347/livehttpplay?channel_id=30028
RTHK32,http://67.220.71.199:2347/livehttpplay?channel_id=30067
RTHK33,https://rt33-live.akamaized.net/hls/live/2101641/RT33/stream04/streamPlaylist.m3u8
RTHK34,https://rt34-live.akamaized.net/hls/live/2101642/RT34/stream04/streamPlaylist.m3u8
RTHK35,https://rt35-live.akamaized.net/hls/live/2101643/RT35/stream04/streamPlaylist.m3u8
Thrill,https://iptv.852851.xyz/ch/e37675b4b09b0cb6f5520ecef524d0fd/master.m3u8
TVB PLUS,http://122.100.242.52:12179/stream/channelid/2134513294?profile=pass
TVB PLUS,http://67.220.71.199:2347/livehttpplay?channel_id=30023
TVB PLUS,https://iptv.852851.xyz/ch/c5b298dd4959390d55e5028330511be1/master.m3u8
TVB PLUS,https://o11.163189.xyz/stream/tvb/tvbp/
TVB翡翠4K,https://o11.163189.xyz/stream/tvb/fct4k/
TVB翡翠,http://122.100.242.52:12179/stream/channelid/614956956?profile=pass
TVB翡翠,http://67.220.71.199:2347/livehttpplay?channel_id=30025
TVB翡翠,https://iptv.852851.xyz/ch/dcd9af2a8c211c18caf57e82f18e78a9/master.m3u8
TVB翡翠,https://o11.163189.xyz/stream/tvb/fct/
TVB功夫,https://iptv.852851.xyz/ch/30116d4d4a2bffae6048fcf2b8df944a/master.m3u8
TVB华丽翡翠(新加坡),https://o11.163189.xyz/stream/live/jade/
TVB华丽翡翠,https://o11.163189.xyz/stream/live/hlt/
TVB黄金华剧,https://iptv.852851.xyz/ch/bcc1153e60543383e03929cf124bc34c/master.m3u8
TVB千禧经典,https://iptv.852851.xyz/ch/76a00255d5a3433482bd21dcab9c2493/master.m3u8
TVB千禧经典,https://o11.163189.xyz/stream/live/tvbc/
TVB戏曲,https://iptv.852851.xyz/ch/946d411d2abf0ef028a65d1658e7865b/master.m3u8
TVB星河,https://iptv.852851.xyz/ch/35a8b1635c056f83fcb56fe163a0b487/master.m3u8
TVB星河,https://o11.163189.xyz/stream/live/tvbxh/
TVB亚洲剧,http://67.220.71.199:2347/livehttpplay?channel_id=13022
TVB娱乐新闻,https://iptv.852851.xyz/ch/ad60506f0a7a41a03d9dbd1b59129066/master.m3u8
VIUTV,http://122.100.242.52:12179/stream/channelid/655328157?profile=pass
VIUTV,http://67.220.71.199:2347/livehttpplay?channel_id=20131
VIUTV,http://67.220.71.199:2347/livehttpplay?channel_id=30032
VIUTV6,http://122.100.242.52:12179/stream/channelid/750848819?profile=pass
VIUTV6,http://67.220.71.199:2347/livehttpplay?channel_id=20132
VIUTV6,http://67.220.71.199:2347/livehttpplay?channel_id=30033
ZooMoo,https://iptv.852851.xyz/ch/0b411acd6886ed1598ae839a8895dd06/master.m3u8
天映经典,https://o11.163189.xyz/stream/live/ccm/
天映频道,https://o11.163189.xyz/stream/live/typd/
香港面包,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
凤凰中文,http://hs.hejd.net:7088/udp/233.50.202.35:5140
凤凰资讯,http://hs.hejd.net:7088/udp/233.50.202.36:5140
凤凰中文,http://ipv4.hs.imyjy.cn:7088/udp/233.50.202.35:5140
凤凰资讯,http://ipv4.hs.imyjy.cn:7088/udp/233.50.202.36:5140
凤凰中文,http://l3.negative.video:50000/udp/233.50.202.35:5140
凤凰资讯,http://l3.negative.video:50000/udp/233.50.202.36:5140
凤凰中文,http://www.liangcl.top:8686/udp/233.50.202.35:5140
凤凰资讯,http://www.liangcl.top:8686/udp/233.50.202.36:5140
凤凰中文,http://www.lvyjay.win:4022/udp/233.50.202.35:5140
凤凰资讯,http://www.lvyjay.win:4022/udp/233.50.202.36:5140
凤凰中文,http://www.negative.top:50000/udp/233.50.202.35:5140
凤凰资讯,http://www.negative.top:50000/udp/233.50.202.36:5140
凤凰中文,http://0000505.xyz:8888/udp/239.76.246.134:1234
凤凰资讯,http://0000505.xyz:8888/udp/239.76.246.135:1234
凤凰资讯,http://0000505.xyz:8888/udp/239.76.253.134:9000
凤凰中文,http://0000505.xyz:8888/udp/239.76.253.135:9000
凤凰中文,http://phmanet.com:9999/udp/239.76.246.134:1234
凤凰资讯,http://phmanet.com:9999/udp/239.76.246.135:1234
凤凰资讯,http://phmanet.com:9999/udp/239.76.253.134:9000
凤凰中文,http://phmanet.com:9999/udp/239.76.253.135:9000
凤凰中文,http://www.zlizi.cn:4023/udp/239.76.246.134:1234
凤凰资讯,http://www.zlizi.cn:4023/udp/239.76.246.135:1234
凤凰资讯,http://www.zlizi.cn:4023/udp/239.76.253.134:9000
凤凰中文,http://www.zlizi.cn:4023/udp/239.76.253.135:9000
凤凰资讯,http://183.222.206.14:8096/udp/239.94.2.49:5140
凤凰资讯,http://183.222.206.14:8096/udp/239.94.2.50:5140
凤凰中文,http://183.222.206.14:8096/udp/239.94.2.51:5140
凤凰中文,http://183.222.206.14:8096/udp/239.94.2.52:5140
凤凰资讯,http://wan1.tangwudi.cc:47859/udp/239.94.2.49:5140
凤凰资讯,http://wan1.tangwudi.cc:47859/udp/239.94.2.50:5140
凤凰中文,http://wan1.tangwudi.cc:47859/udp/239.94.2.51:5140
凤凰中文,http://wan1.tangwudi.cc:47859/udp/239.94.2.52:5140
凤凰资讯,http://zqh2333.top:2222/udp/239.94.2.49:5140
凤凰资讯,http://zqh2333.top:2222/udp/239.94.2.50:5140
凤凰中文,http://zqh2333.top:2222/udp/239.94.2.51:5140
凤凰中文,http://zqh2333.top:2222/udp/239.94.2.52:5140
凤凰资讯,https://550e8400-e29b.kylintv.tv/live/pxinhd_iphone.m3u8
凤凰中文,https://550e8400-e29b.kylintv.tv/live/pxna_iphone.m3u8
凤凰香港,https://550e8400-e29b.kylintv.tv/live/pxhkus_iphone.m3u8
凤凰美洲,https://550e8400-e29b.kylintv.tv/live/pxnaus_iphone.m3u8
澳门频道,#genre#
澳门MACAU,https://cdn6.163189.xyz/163189/as
澳门体育,http://cdn6.163189.xyz/163189/amty
澳门综艺,http://cdn6.163189.xyz/163189/amzy
澳门莲花,http://cdn6.163189.xyz/163189/amlh
澳视澳门,https://cdn6.163189.xyz/163189/asam
澳广视4K,http://122.100.242.52:12179/stream/channelid/998032314?profile=pass
澳门MACAU,http://122.100.242.52:12179/stream/channelid/1285655862?profile=pass
澳门电,http://122.100.242.52:12179/stream/channelid/1017815540?profile=pass
澳门莲花,http://122.100.242.52:12179/stream/channelid/864494928?profile=pass
澳门体育,http://122.100.242.52:12179/stream/channelid/532942895?profile=pass
澳门有线1,http://122.100.242.52:12179/stream/channelid/1777599932?profile=pass
澳门有线3,http://122.100.242.52:12179/stream/channelid/1711252621?profile=pass
澳门资讯,http://122.100.242.52:12179/stream/channelid/590268049?profile=pass
澳门综艺,http://122.100.242.52:12179/stream/channelid/1504855699?profile=pass
澳视澳门,http://122.100.242.52:12179/stream/channelid/962050687?profile=pass
澳视葡文,http://122.100.242.52:12179/stream/channelid/1252295614?profile=pass
台湾频道,#genre#
TVBS,http://dbmlasvgas.sylu.cc:8880/stream/13884e44-5dda-4fc9-9809-3aa05f166e51/playlist.m3u8
中天新闻,http://dbmlasvgas.sylu.cc:8880/stream/fc083553-b5ac-4889-b44c-eeff668130c1/playlist.m3u8
寰宇新闻,http://dbmlasvgas.sylu.cc:8880/stream/3f23c2b9-7738-4ccc-b9f4-e4f1ea672841/playlist.m3u8
中天新闻,rtmp://demo2.anj365.com/live/xiangjiaoge-ztxw
TVBS,https://iptv.852851.xyz/ch/490e01bc4bc49c735fdf421170bb4536/master.m3u8
TVBS新闻,https://iptv.852851.xyz/ch/34dfa3110b23be3964e6630ef747a71b/master.m3u8
TVBS亚洲,http://bt.sc1970.xyz:9099/38.64.72.148/hls/modn/list/4005/playlist.m3u8
东森新闻,http://220.135.64.124:5050/4gtv-4gtv152/index.m3u8?proxy=true
东森新闻,https://iptv.852851.xyz/ch/3e9793ca3473025290a1af49f9d4af0a/master.m3u8
东森新闻,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv152&token=https://t.me/GPT_858
东森财经新闻,http://220.135.64.124:5050/4gtv-4gtv153/index.m3u8?proxy=true
东森财经新闻,https://iptv.852851.xyz/ch/4282178b26b45173c835d4e5e2f3446b/master.m3u8
东森财经新闻,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv153&token=https://t.me/GPT_858
东森美洲,http://bt.sc1970.xyz:9099/38.64.72.148/hls/modn/list/2016/playlist.m3u8
东森中国,http://bt.sc1970.xyz:9099/38.64.72.148/hls/modn/list/2003/playlist.m3u8
华视新闻,http://220.135.64.124:5050/4gtv-4gtv052/index.m3u8?proxy=true
华视新闻,http://xclasvgas.sylu.cc:8880/?token=dbm&id=4gtv-4gtv052
华视新闻,https://iptv.852851.xyz/ch/aded50059a1800c43d8550835d5bffc7/master.m3u8
华视新闻,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv052&token=https://t.me/GPT_858
寰宇财经,http://xclasvgas.sylu.cc:8880/?token=dbm&id=4gtv-4gtv158
寰宇新闻,http://220.135.64.124:5050/litv-longturn14/index.m3u8?proxy=true
寰宇新闻,http://xclasvgas.sylu.cc:8880/?token=dbm&id=litv-longturn14
寰宇新闻,https://iptv.852851.xyz/ch/44f49d44835ef34acc0e2aacdbec1513/master.m3u8
寰宇新闻,https://litv.tzh911.qzz.io/litv.php?id=litv-longturn14&token=https://t.me/GPT_858
寰宇新闻台湾,http://220.135.64.124:5050/4gtv-4gtv156/index.m3u8?proxy=true
寰宇新闻台湾,http://xclasvgas.sylu.cc:8880/?token=dbm&id=4gtv-4gtv156
寰宇新闻台湾,https://iptv.852851.xyz/ch/c923b10e6ed936189a40933fbd841da9/master.m3u8
寰宇新闻台湾,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv156&token=https://t.me/GPT_858
镜电视,http://220.135.64.124:5050/4gtv-4gtv075/index.m3u8?proxy=true
民视新闻,http://220.135.64.124:5050/litv-ftv13/index.m3u8?proxy=true
民视新闻,http://bt.sc1970.xyz:9099/38.64.72.148/hls/modn/list/4012/playlist.m3u8
民视新闻,https://iptv.852851.xyz/ch/d189e089ebb1c52dc37afcaa7fb0f732/master.m3u8
民视新闻,https://litv.tzh911.qzz.io/litv.php?id=litv-ftv13&token=https://t.me/GPT_858
年代新闻,https://iptv.852851.xyz/ch/f92bee3f634772070bc7e3b4b6e5909b/master.m3u8
三立新闻iNEWS,http://220.135.64.124:5050/4gtv-live089/index.m3u8?proxy=true
三立新闻iNEWS,http://xclasvgas.sylu.cc:8880/?token=dbm&id=iNEWS
三立新闻iNEWS,https://iptv.852851.xyz/ch/6c0dfd2d665343f014b36b6888c1ff14/master.m3u8
台视新闻,http://bt.sc1970.xyz:9099/38.64.72.148/hls/modn/list/4013/playlist.m3u8
中视新闻,http://220.135.64.124:5050/4gtv-4gtv074/index.m3u8?proxy=true
中视新闻,http://xclasvgas.sylu.cc:8880/?token=dbm&id=4gtv-4gtv074
中视新闻,https://iptv.852851.xyz/ch/c87ed6b3f13ae3f15e3cb76736f6c660/master.m3u8
中视新闻,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv074&token=https://t.me/GPT_858
中天新闻,http://220.135.64.124:5050/4gtv-4gtv009/index.m3u8?proxy=true
中天新闻,http://xclasvgas.sylu.cc:8880/?token=dbm&id=4gtv-4gtv009
中天新闻,https://iptv.852851.xyz/ch/9cc92e5d8ca3b2fa16ad6c1dee5dff6e/master.m3u8
中天新闻,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv009&token=https://t.me/GPT_858
倪珍播新闻,http://xclasvgas.sylu.cc:8880/?token=dbm&id=nnews-zh
第1商业,http://xclasvgas.sylu.cc:8880/?token=dbm&id=4gtv-4gtv104
SBN全球财经,http://220.135.64.124:5050/4gtv-live060/index.m3u8?proxy=true
中旺电视,http://bt.sc1970.xyz:9099/38.64.72.148/hls/modn/list/4010/playlist.m3u8
AMC电影,http://220.135.64.124:5050/4gtv-4gtv017/index.m3u8?proxy=true
AMC电影,https://iptv.852851.xyz/ch/6788c3866786a8fffece835298a4a93c/master.m3u8
CinemaWorld,http://220.135.64.124:5050/4gtv-live069/index.m3u8?proxy=true
CI罪案侦查,http://220.135.64.124:5050/4gtv-live027/index.m3u8?proxy=true
CLASSICA,http://220.135.64.124:5050/4gtv-4gtv059/index.m3u8?proxy=true
CLASSICA,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv059&token=https://t.me/GPT_858
CMusic电影原声,http://220.135.64.124:5050/4gtv-live031/index.m3u8?proxy=true
DayStar,http://xclasvgas.sylu.cc:8880/?token=dbm&id=daystar
DreamWorks,http://220.135.64.124:5050/4gtv-live017/index.m3u8?proxy=true
ELTV生活英语,http://xclasvgas.sylu.cc:8880/?token=dbm&id=litv-xinchuang20
ELTV生活英语,https://litv.tzh911.qzz.io/litv.php?id=litv-xinchuang20&token=https://t.me/GPT_858
FESTIVAL探索娱乐,http://220.135.64.124:5050/4gtv-live011/index.m3u8?proxy=true
GINX Esports TV,http://220.135.64.124:5050/4gtv-4gtv053/index.m3u8?proxy=true
GINX Esports TV,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv053&token=https://t.me/GPT_858
Global Trekker,http://220.135.64.124:5050/4gtv-live112/index.m3u8?proxy=true
History,http://220.135.64.124:5050/4gtv-live026/index.m3u8?proxy=true
HITS,http://220.135.64.124:5050/4gtv-live620/index.m3u8?proxy=true
HITS,https://iptv.852851.xyz/ch/33cd3aa3235f1e08dc5b94bb3dde1bbb/master.m3u8
INULTRA,http://220.135.64.124:5050/4gtv-live096/index.m3u8?proxy=true
Lifetime,http://220.135.64.124:5050/4gtv-live029/index.m3u8?proxy=true
LiveABC互动英语,http://220.135.64.124:5050/4gtv-live030/index.m3u8?proxy=true
Love Nature,http://220.135.64.124:5050/4gtv-live208/index.m3u8?proxy=true
LUXE TV,http://220.135.64.124:5050/4gtv-live121/index.m3u8?proxy=true
Magellan TV,http://220.135.64.124:5050/4gtv-live123/index.m3u8?proxy=true
Mezzo Live HD,http://220.135.64.124:5050/4gtv-4gtv083/index.m3u8?proxy=true
Mezzo Live HD,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv083&token=https://t.me/GPT_858
MOMO亲子,http://220.135.64.124:5050/4gtv-live107/index.m3u8?proxy=true
MyCinemaEurope,http://220.135.64.124:5050/litv-ftv10/index.m3u8?proxy=true
MyCinemaEurope,https://litv.tzh911.qzz.io/litv.php?id=litv-ftv10&token=https://t.me/GPT_858
Nick Jr.,http://220.135.64.124:5050/4gtv-live032/index.m3u8?proxy=true
Pet Club TV,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv110&token=https://t.me/GPT_858
ROCK Action,http://220.135.64.124:5050/4gtv-live138/index.m3u8?proxy=true
ROCK Action,https://iptv.852851.xyz/ch/7764b570509d615773e0897940ae8543/master.m3u8
ROCK Action,https://iptv.852851.xyz/ch/b26842b3897cd4c06af028d2ef030d79/master.m3u8
ROCK Entertainment,http://220.135.64.124:5050/4gtv-live080/index.m3u8?proxy=true
Smart知识,http://xclasvgas.sylu.cc:8880/?token=dbm&id=litv-xinchuang19
TRACE Sport Stars,http://220.135.64.124:5050/4gtv-4gtv077/index.m3u8?proxy=true
TRACE Sport Stars,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv077&token=https://t.me/GPT_858
TRACE Urban,http://220.135.64.124:5050/4gtv-4gtv082/index.m3u8?proxy=true
TRACE Urban,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv082&token=https://t.me/GPT_858
TV5MONDE STYLE,http://220.135.64.124:5050/4gtv-live122/index.m3u8?proxy=true
TVBS欢乐,http://220.135.64.124:5050/4gtv-4gtv068/index.m3u8?proxy=true
TVBS欢乐,https://iptv.852851.xyz/ch/8e237e2c45602fe3eebb9890fa3ff31c/master.m3u8
TVBS精采,http://220.135.64.124:5050/4gtv-4gtv067/index.m3u8?proxy=true
TVBS精采,https://iptv.852851.xyz/ch/bb3281a447bf2b92e8649856a3cf47e4/master.m3u8
爱尔达宠物运动,http://220.135.64.124:5050/4gtv-4gtv070/index.m3u8?proxy=true
爱尔达宠物运动,https://iptv.852851.xyz/ch/de92d33f53f4b6626ceb600ecbbf4697/master.m3u8
爱尔达宠物运动,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv070&token=https://t.me/GPT_858
爱尔达生活旅游,http://220.135.64.124:5050/4gtv-live120/index.m3u8?proxy=true
八大精彩,http://220.135.64.124:5050/4gtv-4gtv034/index.m3u8?proxy=true
八大精彩,https://iptv.852851.xyz/ch/9329c2dc7eb2fd01f54035cbdac54747/master.m3u8
八大精彩,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv034&token=https://t.me/GPT_858
八大综艺,http://220.135.64.124:5050/4gtv-4gtv039/index.m3u8?proxy=true
八大综艺,https://iptv.852851.xyz/ch/99658c11ae4549774ee7be76da9e1615/master.m3u8
八大综艺,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv039&token=https://t.me/GPT_858
博斯高球,https://iptv.852851.xyz/ch/a5e9e7032ecb8af768a65c9ae12fc884/master.m3u8
采昌影剧,http://220.135.64.124:5050/4gtv-4gtv049/index.m3u8?proxy=true
采昌影剧,https://iptv.852851.xyz/ch/0708eb9fd0c7269b426ae98ec0c460ef/master.m3u8
采昌影剧,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv049&token=https://t.me/GPT_858
车迷TV,http://220.135.64.124:5050/4gtv-live201/index.m3u8?proxy=true
达文西,http://220.135.64.124:5050/4gtv-4gtv018/index.m3u8?proxy=true
达文西,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv018&token=https://t.me/GPT_858
大爱,http://220.135.64.124:5050/4gtv-live007/index.m3u8?proxy=true
大爱2,http://220.135.64.124:5050/4gtv-live106/index.m3u8?proxy=true
东森购物1,http://220.135.64.124:5050/4gtv-live047/index.m3u8?proxy=true
东森购物1,http://xclasvgas.sylu.cc:8880/?token=dbm&id=4gtv-4gtv102
东森购物2,http://220.135.64.124:5050/4gtv-live046/index.m3u8?proxy=true
东森购物2,http://xclasvgas.sylu.cc:8880/?token=dbm&id=4gtv-4gtv103
东森购物3,http://220.135.64.124:5050/4gtv-live048/index.m3u8?proxy=true
东森购物4,http://220.135.64.124:5050/4gtv-live049/index.m3u8?proxy=true
公视戏剧,http://220.135.64.124:5050/4gtv-4gtv042/index.m3u8?proxy=true
公视戏剧,http://64.83.16.48:2027/4gtv-4gtv042/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
公视戏剧,https://iptv.852851.xyz/ch/8e4931749fd767d220a829bff964e0bc/master.m3u8
公视戏剧,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv042&token=https://t.me/GPT_858
滚动力Rollor,http://220.135.64.124:5050/4gtv-live012/index.m3u8?proxy=true
滚动力Rollor,http://64.83.16.48:2027/4gtv-live012/index.m3u8?token=L9PdiAgC1t7qZuMM5E9qzomc8h12jJr1dtjr6ExnD9sPcyb6KcbmdO4dI5Trb3wo&proxy=true
韩国娱乐台KMTV,http://220.135.64.124:5050/4gtv-4gtv016/index.m3u8?proxy=true
韩国娱乐台KMTV,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv016&token=https://t.me/GPT_858
好消息,http://220.135.64.124:5050/litv-ftv16/index.m3u8?proxy=true
好消息,http://xclasvgas.sylu.cc:8880/?token=dbm&id=litv-ftv16
好消息,https://litv.tzh911.qzz.io/litv.php?id=litv-ftv16&token=https://t.me/GPT_858
好消息2,http://220.135.64.124:5050/litv-ftv17/index.m3u8?proxy=true
好消息2,http://xclasvgas.sylu.cc:8880/?token=dbm&id=litv-ftv17
好消息2,https://litv.tzh911.qzz.io/litv.php?id=litv-ftv17&token=https://t.me/GPT_858
华视,http://220.135.64.124:5050/4gtv-4gtv041/index.m3u8?proxy=true
华视,http://xclasvgas.sylu.cc:8880/?token=dbm&id=4gtv-4gtv041
华视,https://iptv.852851.xyz/ch/7a872af54b1cf5759760cda101a96322/master.m3u8
华视,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv041&token=https://t.me/GPT_858
金光布袋戏,http://220.135.64.124:5050/4gtv-live144/index.m3u8?proxy=true
金光布袋戏,https://iptv.852851.xyz/ch/25b16c8078470f48c7d2c81116d4d219/master.m3u8
靖天电影,http://220.135.64.124:5050/4gtv-4gtv061/index.m3u8?proxy=true
靖天电影,https://iptv.852851.xyz/ch/3a322f04f5ad7923c21dbce8f8f0d885/master.m3u8
靖天电影,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv061&token=https://t.me/GPT_858
靖天国际,http://220.135.64.124:5050/4gtv-4gtv063/index.m3u8?proxy=true
靖天国际,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv063&token=https://t.me/GPT_858
靖天欢乐,http://220.135.64.124:5050/4gtv-4gtv054/index.m3u8?proxy=true
靖天欢乐,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv054&token=https://t.me/GPT_858
靖天卡通,http://220.135.64.124:5050/4gtv-4gtv044/index.m3u8?proxy=true
靖天卡通,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv044&token=https://t.me/GPT_858
靖天日本,http://220.135.64.124:5050/4gtv-4gtv047/index.m3u8?proxy=true
靖天日本,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv047&token=https://t.me/GPT_858
靖天戏剧,http://220.135.64.124:5050/4gtv-4gtv058/index.m3u8?proxy=true
靖天戏剧,https://iptv.852851.xyz/ch/a0ce5f61da4ba42090cd8a6fb3144126/master.m3u8
靖天戏剧,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv058&token=https://t.me/GPT_858
靖天映画,http://220.135.64.124:5050/4gtv-4gtv055/index.m3u8?proxy=true
靖天映画,https://iptv.852851.xyz/ch/13eaf1f8e1b5a94d2350dccab165849a/master.m3u8
靖天映画,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv055&token=https://t.me/GPT_858
靖天育乐,http://220.135.64.124:5050/4gtv-4gtv062/index.m3u8?proxy=true
靖天育乐,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv062&token=https://t.me/GPT_858
靖天资讯,http://220.135.64.124:5050/4gtv-4gtv065/index.m3u8?proxy=true
靖天资讯,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv065&token=https://t.me/GPT_858
靖天综合,http://220.135.64.124:5050/4gtv-4gtv046/index.m3u8?proxy=true
靖天综合,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv046&token=https://t.me/GPT_858
靖洋卡通,http://220.135.64.124:5050/4gtv-4gtv057/index.m3u8?proxy=true
靖洋卡通,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv057&token=https://t.me/GPT_858
靖洋戏剧,http://220.135.64.124:5050/4gtv-4gtv045/index.m3u8?proxy=true
